product_name,image,price,link 
OcUK Tech Labs Noise Dampening Kit - Lian Li PC-8FI / PC-9F, https://www.overclockers.co.uk/media/image/thumbnail/CM055TL_94118_210x210.jpg, £29.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-lian-li-pc-8fi-pc-9f-cm-055-tl.html
OcUK Tech Labs Noise Dampening Kit - Xigmatek Asgard, https://www.overclockers.co.uk/media/image/thumbnail/CM046TL_94082_210x210.jpg, £29.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-xigmatek-asgard-cm-046-tl.html
OcUK Tech Labs Noise Dampening Kit - Zalman GS1200, https://www.overclockers.co.uk/media/image/thumbnail/CM141TL_94054_210x210.jpg, £34.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-zalman-gs1200-cm-141-tl.html
OcUK Tech Labs Noise Dampening Kit - Xigmatek Talon, https://www.overclockers.co.uk/media/image/thumbnail/CM136TL_93873_210x210.jpg, £34.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-xigmatek-talon-cm-136-tl.html
OcUK Tech Labs Noise Dampening Kit - Xigmatek Alfar, https://www.overclockers.co.uk/media/image/thumbnail/CM130TL_93843_210x210.jpg, £29.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-xigmatek-alfar-cm-130-tl.html
OcUK Tech Labs Noise Dampening Kit - Zalman Z1, https://www.overclockers.co.uk/media/image/thumbnail/CM161TL_94066_210x210.jpg, £29.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-zalman-z1-cm-161-tl.html
OcUK Tech Labs Noise Dampening Kit - Zalman Z3, https://www.overclockers.co.uk/media/image/thumbnail/CM160TL_93822_210x210.jpg, £29.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-zalman-z3-cm-160-tl.html
OcUK Tech Labs Noise Dampening Kit - Lian Li PC-A79, https://www.overclockers.co.uk/media/image/thumbnail/CM159TL_93818_210x210.jpg, £29.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-lian-li-pc-a79-cm-159-tl.html
OcUK Tech Labs Noise Dampening Kit - Silverstone SST-TJ08, https://www.overclockers.co.uk/media/image/thumbnail/CM158TL_93802_210x210.jpg, £29.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-silverstone-sst-tj08-cm-158-tl.html
OcUK Tech Labs Noise Dampening Kit - Lian Li PC-Q35, https://www.overclockers.co.uk/media/image/thumbnail/CM155TL_93791_210x210.jpg, £29.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-lian-li-pc-q35-cm-155-tl.html
OcUK Tech Labs Noise Dampening Kit - Xigmatek Assassin 2, https://www.overclockers.co.uk/media/image/thumbnail/CM154TL_93787_210x210.jpg, £29.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-xigmatek-assassin-2-cm-154-tl.html
OcUK Tech Labs Noise Dampening Kit - BitFenix Ronin, https://www.overclockers.co.uk/media/image/thumbnail/CM145TL_93831_210x210.jpg, £29.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-bitfenix-ronin-cm-145-tl.html
OcUK Tech Labs Noise Dampening Kit - Cubitek Mini Cube, https://www.overclockers.co.uk/media/image/thumbnail/CM144TL_93835_210x210.jpg, £19.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-cubitek-mini-cube-cm-144-tl.html
OcUK Tech Labs Noise Dampening Kit - anidées AI-4, https://www.overclockers.co.uk/media/image/thumbnail/CM143TL_94062_210x210.jpg, £29.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-anidees-ai-4-cm-143-tl.html
OcUK Tech Labs Noise Dampening Kit - Lian Li PC-Q08, https://www.overclockers.co.uk/media/image/thumbnail/CM054TL_94114_210x210.jpg, £29.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-lian-li-pc-q08-cm-054-tl.html
OcUK Tech Labs Noise Dampening Kit - Xigmatek Aquila, https://www.overclockers.co.uk/media/image/thumbnail/CM153TL_93783_210x210.jpg, £29.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-xigmatek-aquila-cm-153-tl.html
OcUK Tech Labs Noise Dampening Kit - BitFenix Outlaw, https://www.overclockers.co.uk/media/image/thumbnail/CM151TL_93775_210x210.jpg, £23.99 , https://www.overclockers.co.uk/ocuk-tech-labs-noise-dampening-kit-bitfenix-outlaw-cm-151-tl.html
Corsair Hydro Series H100i Platinum SE Addressable RGB Performance Liquid CPU Cooler - 240mm (CW-906, https://www.overclockers.co.uk/media/image/thumbnail/HS03TCS_217146_210x210.jpg, £109.99 , https://www.overclockers.co.uk/corsair-hydro-series-h100i-platinum-se-addressable-rgb-performance-liquid-cpu-cooler-240mm-cw-906-hs-03t-cs.html
OcUK Tech Labs 92mm 645LT Asetek Extreme CPU Liquid Cooling Bundle With Noctua Fan, https://www.overclockers.co.uk/media/image/thumbnail/BU0D4TL_213416_210x210.jpg, £78.84 , https://www.overclockers.co.uk/ocuk-tech-labs-92mm-645lt-asetek-extreme-cpu-liquid-cooling-bundle-with-noctua-fan-bu-0d4-tl.html
be quiet! Dark Rock Pro 4 CPU Cooler, https://www.overclockers.co.uk/media/image/thumbnail/HS01CBQ_184266_210x210.jpg, £79.99 , https://www.overclockers.co.uk/be-quiet-dark-rock-pro-4-cpu-cooler-hs-01c-bq.html
NZXT Graphics Card Cooling Bundle Kraken X53 + Kraken G12 CPU Adapter - Black, https://www.overclockers.co.uk/media/image/thumbnail/BU00ZNX_238865_210x210.jpg, £139.99 , https://www.overclockers.co.uk/nzxt-graphics-card-cooling-bundle-kraken-x53-kraken-g12-cpu-adapter-black-bu-00z-nx.html
OcUK Tech Labs 92mm 645LT Asetek Extreme CPU Liquid Cooling Bundle With Black Noctua Fan, https://www.overclockers.co.uk/media/image/thumbnail/BU0D9TL_234491_210x210.jpg, £78.84 , https://www.overclockers.co.uk/ocuk-tech-labs-92mm-645lt-asetek-extreme-cpu-liquid-cooling-bundle-with-black-noctua-fan-bu-0d9-tl.html
IT Dusters CompuCleaner Xpert - Electric Air Duster, https://www.overclockers.co.uk/media/image/thumbnail/KB001ID_262463_210x210.jpg, £61.99 , https://www.overclockers.co.uk/it-dusters-compucleaner-xpert-electric-air-duster-kb-001-id.html
Arctic Liquid Freezer II High Performance CPU Water Cooler - 280mm, https://www.overclockers.co.uk/media/image/thumbnail/HS07CAR_228803_210x210.jpg, £83.99 , https://www.overclockers.co.uk/arctic-liquid-freezer-ii-high-performance-cpu-water-cooler-280mm-hs-07c-ar.html
Jonsbo M. 2-2 ARGB M.2 SSD Cooler - Grey, https://www.overclockers.co.uk/media/image/thumbnail/HS00AJB_248851_210x210.jpg, £8.99 , https://www.overclockers.co.uk/jonsbo-m.-2-2-argb-m.2-ssd-cooler-grey-hs-00a-jb.html
NZXT Graphics Card Cooling Bundle Kraken Z73 + Kraken G12 GPU Adapter - Black, https://www.overclockers.co.uk/media/image/thumbnail/BU013NX_238885_210x210.jpg, £269.99 , https://www.overclockers.co.uk/nzxt-graphics-card-cooling-bundle-kraken-z73-kraken-g12-gpu-adapter-black-bu-013-nx.html
NZXT Graphics Card Cooling Bundle Kraken X63 + Kraken G12 CPU Adapter - Black, https://www.overclockers.co.uk/media/image/thumbnail/BU010NX_238870_210x210.jpg, £155.03 , https://www.overclockers.co.uk/nzxt-graphics-card-cooling-bundle-kraken-x63-kraken-g12-cpu-adapter-black-bu-010-nx.html
NZXT Kraken G12 GPU Cooling Adapter - Black, https://www.overclockers.co.uk/media/image/thumbnail/HS01FNX_165443_210x210.jpg, £24.95 , https://www.overclockers.co.uk/nzxt-kraken-g12-gpu-cooling-adapter-black-hs-01f-nx.html
OcUK Air Duster Compressed Air (400ml) Triple Pack, https://www.overclockers.co.uk/media/image/thumbnail/BU250OK_94961_210x210.jpg, £12.95 , https://www.overclockers.co.uk/ocuk-air-duster-compressed-air-400ml-triple-pack-bu-250-ok.html
be quiet! Dark Rock TF CPU Cooler - 135/135mm, https://www.overclockers.co.uk/media/image/thumbnail/HS012BQ_112816_210x210.jpg, £69.95 , https://www.overclockers.co.uk/be-quiet-dark-rock-tf-cpu-cooler-135-135mm-hs-012-bq.html
Corsair Hydro Series H60 High Performance Liquid CPU Cooler - 120mm (CW-9060036-WW), https://www.overclockers.co.uk/media/image/thumbnail/HS03MCS_181656_210x210.jpg, £79.99 , https://www.overclockers.co.uk/corsair-hydro-series-h60-high-performance-liquid-cpu-cooler-120mm-cw-9060036-ww-hs-03m-cs.html
Jonsbo M. 2-3 M.2 SSD Cooler - Grey, https://www.overclockers.co.uk/media/image/thumbnail/HS00BJB_248870_210x210.jpg, £4.99 , https://www.overclockers.co.uk/jonsbo-m.-2-3-m.2-ssd-cooler-grey-hs-00b-jb.html
Jonsbo NC-1 RGB RAM Cooler - Black, https://www.overclockers.co.uk/media/image/thumbnail/HS00DJB_248878_210x210.jpg, £7.99 , https://www.overclockers.co.uk/jonsbo-nc-1-rgb-ram-cooler-black-hs-00d-jb.html
Jonsbo CR-1200 92mm ARGB CPU Cooler - Black, https://www.overclockers.co.uk/media/image/thumbnail/HS003JB_248817_210x210.jpg, £12.95 , https://www.overclockers.co.uk/jonsbo-cr-1200-92mm-argb-cpu-cooler-black-hs-003-jb.html
NZXT Aer RGB 2 Series Fan - 120mm, https://www.overclockers.co.uk/media/image/thumbnail/FG02ZNX_196425_210x210.jpg, £24.95 , https://www.overclockers.co.uk/nzxt-aer-rgb-2-series-fan-120mm-fg-02z-nx.html
Jonsbo CR-1000 120mm RGB CPU Cooler - Black, https://www.overclockers.co.uk/media/image/thumbnail/HS000JB_248790_210x210.jpg, £20.99 , https://www.overclockers.co.uk/jonsbo-cr-1000-120mm-rgb-cpu-cooler-black-hs-000-jb.html
NZXT Graphics Card Cooling Bundle Kraken Z63 + Kraken G12 GPU Adapter - Black, https://www.overclockers.co.uk/media/image/thumbnail/BU012NX_238880_210x210.jpg, £239.99 , https://www.overclockers.co.uk/nzxt-graphics-card-cooling-bundle-kraken-z63-kraken-g12-gpu-adapter-black-bu-012-nx.html
ASUS TUF GAMING LC Performance CPU Liquid Cooler - 120mm, https://www.overclockers.co.uk/media/image/thumbnail/HS050AS_255979_210x210.jpg, £89.99 , https://www.overclockers.co.uk/asus-tuf-gaming-lc-performance-cpu-liquid-cooler-120mm-hs-050-as.html
OcUK Tech Labs 'Airflow Control' - Raijintek Morpheus II "Spectre 120mm PWM Edition" - Red, https://www.overclockers.co.uk/media/image/thumbnail/BU061TL_91266_210x210.jpg, £58.99 , https://www.overclockers.co.uk/ocuk-tech-labs-airflow-control-raijintek-morpheus-ii-spectre-120mm-pwm-edition-red-bu-061-tl.html
ASUS TUF GAMING LC Performance CPU Liquid Cooler - 240mm, https://www.overclockers.co.uk/media/image/thumbnail/HS051AS_255987_210x210.jpg, £119.99 , https://www.overclockers.co.uk/asus-tuf-gaming-lc-performance-cpu-liquid-cooler-240mm-hs-051-as.html
OcUK Tech Labs 92mm 645LT Asetek Extreme CPU Liquid Cooling Bundle With Cryorig Fan, https://www.overclockers.co.uk/media/image/thumbnail/BU0D8TL_228175_fix_210x210.jpg, £73.84 , https://www.overclockers.co.uk/ocuk-tech-labs-92mm-645lt-asetek-extreme-cpu-liquid-cooling-bundle-with-cryorig-fan-bu-0d8-tl.html
NZXT Graphics Card Cooling Bundle Kraken X73 + Kraken G12 GPU Adapter - Black, https://www.overclockers.co.uk/media/image/thumbnail/BU011NX_238875_210x210.jpg, £179.99 , https://www.overclockers.co.uk/nzxt-graphics-card-cooling-bundle-kraken-x73-kraken-g12-gpu-adapter-black-bu-011-nx.html
Arctic Cooling F12 TC Case Fan - 120mm, https://www.overclockers.co.uk/media/image/thumbnail/FG036AR_50243_210x210.jpg, £4.49 , https://www.overclockers.co.uk/arctic-cooling-f12-tc-case-fan-120mm-fg-036-ar.html
Corsair AF High Airflow Low Noise Blue LED Cooling Fan - 120mm, https://www.overclockers.co.uk/media/image/thumbnail/FG06VCS_198969_210x210.jpg, £10.99 , https://www.overclockers.co.uk/corsair-af-high-airflow-low-noise-blue-led-cooling-fan-120mm-fg-06v-cs.html
Jonsbo M. 2-3 M.2 SSD Cooler - Red, https://www.overclockers.co.uk/media/image/thumbnail/HS00CJB_248861_210x210.jpg, £4.99 , https://www.overclockers.co.uk/jonsbo-m.-2-3-m.2-ssd-cooler-red-hs-00c-jb.html
Kolink Aero Dark Blue USB Desktop Fan, https://www.overclockers.co.uk/media/image/thumbnail/FG000KK_220665_210x210.jpg, £7.99 , https://www.overclockers.co.uk/kolink-aero-dark-blue-usb-desktop-fan-fg-000-kk.html
Jonsbo HP-400 90mm Low Profile CPU Cooler - Blue, https://www.overclockers.co.uk/media/image/thumbnail/HS008JB_248838_210x210.jpg, £21.95 , https://www.overclockers.co.uk/jonsbo-hp-400-90mm-low-profile-cpu-cooler-blue-hs-008-jb.html
Alpenfohn Wing Boost 3 White 120mm Addressable RGB High Speed PWM Fan - Triple, https://www.overclockers.co.uk/media/image/thumbnail/FG02LAL_217068_210x210.jpg, £44.99 , https://www.overclockers.co.uk/alpenfohn-wing-boost-3-white-120mm-addressable-rgb-high-speed-pwm-fan-triple-fg-02l-al.html
Jonsbo CR-2000 GT Dual Fan ARGB 120mm CPU Cooler - Black, https://www.overclockers.co.uk/media/image/thumbnail/HS005JB_248830_210x210.jpg, £43.99 , https://www.overclockers.co.uk/jonsbo-cr-2000-gt-dual-fan-argb-120mm-cpu-cooler-black-hs-005-jb.html
NZXT Aer RGB 2 Series Fan - 140mm, https://www.overclockers.co.uk/media/image/thumbnail/FG030NX_196430_210x210.jpg, £26.99 , https://www.overclockers.co.uk/nzxt-aer-rgb-2-series-fan-140mm-fg-030-nx.html
Alpenfohn Wing Boost 3 140mm Addressable RGB PWM Fan, https://www.overclockers.co.uk/media/image/thumbnail/FG02EAL_217020_210x210.jpg, £15.95 , https://www.overclockers.co.uk/alpenfohn-wing-boost-3-140mm-addressable-rgb-pwm-fan-fg-02e-al.html
Jonsbo M. 2 SSD Cooler - Grey, https://www.overclockers.co.uk/media/image/thumbnail/HS009JB_248845_210x210.jpg, £5.99 , https://www.overclockers.co.uk/jonsbo-m.-2-ssd-cooler-grey-hs-009-jb.html
OcUK Tech Labs 'Airflow Control' - Raijintek Morpheus II "ELOOP B12-2 120mm Edition", https://www.overclockers.co.uk/media/image/thumbnail/BU056TL_91216_210x210.jpg, £70.99 , https://www.overclockers.co.uk/ocuk-tech-labs-airflow-control-raijintek-morpheus-ii-eloop-b12-2-120mm-edition-bu-056-tl.html
Alpenfohn Wing Boost 3 White 120mm Addressable RGB PWM Fan, https://www.overclockers.co.uk/media/image/thumbnail/FG02HAL_217034_210x210.jpg, £13.99 , https://www.overclockers.co.uk/alpenfohn-wing-boost-3-white-120mm-addressable-rgb-pwm-fan-fg-02h-al.html
Zalman CNPS80G Low Profile CPU Cooler, https://www.overclockers.co.uk/media/image/thumbnail/HS09EZA_238229_210x210.jpg, £4.99 , https://www.overclockers.co.uk/zalman-cnps80g-low-profile-cpu-cooler-hs-09e-za.html
Aerocool Edge 14 LED Addressable RGB Fan - 140mm, https://www.overclockers.co.uk/media/image/thumbnail/FG057AE_222068_210x210.jpg, £7.99 , https://www.overclockers.co.uk/aerocool-edge-14-led-addressable-rgb-fan-140mm-fg-057-ae.html
In-Win Polaris Aluminium RGB Fan - 120mm (Triple Pack), https://www.overclockers.co.uk/media/image/thumbnail/BU001IW_184542_210x210.jpg, £79.99 , https://www.overclockers.co.uk/in-win-polaris-aluminium-rgb-fan-120mm-triple-pack-bu-001-iw.html
ThermalTake Floe DX Addressable RGB 280 High Performance AIO CPU Cooler - 280mm, https://www.overclockers.co.uk/media/image/thumbnail/HS04KTT_222459_210x210.jpg, £139.99 , https://www.overclockers.co.uk/thermaltake-floe-dx-addressable-rgb-280-high-performance-aio-cpu-cooler-280mm-hs-04k-tt.html
Akasa AK-FN058 Apache Black Super Silent 120mm Fan - 4 Pin PWM, https://www.overclockers.co.uk/media/image/thumbnail/FG057AK_26646_210x210.jpg, £8.99 , https://www.overclockers.co.uk/akasa-ak-fn058-apache-black-super-silent-120mm-fan-4-pin-pwm-fg-057-ak.html
Akasa Vegas Addressable RGB Controller with Remote - Black, https://www.overclockers.co.uk/media/image/thumbnail/FG07MAK_202046_210x210.jpg, £17.99 , https://www.overclockers.co.uk/akasa-vegas-addressable-rgb-controller-with-remote-black-fg-07m-ak.html
OcUK Tech Labs 'Airflow Control' - Raijintek Morpheus II "ELOOP B12-PS 120mm PWM Edition", https://www.overclockers.co.uk/media/image/thumbnail/BU057TL_91226_210x210.jpg, £76.00 , https://www.overclockers.co.uk/ocuk-tech-labs-airflow-control-raijintek-morpheus-ii-eloop-b12-ps-120mm-pwm-edition-bu-057-tl.html
Aqua Computer Aquaero 6 XT USB Fan Controller, https://www.overclockers.co.uk/media/image/thumbnail/BB002AQ_80630_210x210.jpg, £149.99 , https://www.overclockers.co.uk/aqua-computer-aquaero-6-xt-usb-fan-controller-bb-002-aq.html
Fractal Design Celsius+ S24 Dynamic 240mm All In One Water Cooler, https://www.overclockers.co.uk/media/image/thumbnail/HS00JFD_246208_210x210.jpg, £119.99 , https://www.overclockers.co.uk/fractal-design-celsius-s24-dynamic-240mm-all-in-one-water-cooler-hs-00j-fd.html
Three Fan Bundle - BitFenix Spectre Plain BLACK 120mm Fan, https://www.overclockers.co.uk/media/image/thumbnail/BU054BX_145028_210x210.jpg, £9.95 , https://www.overclockers.co.uk/three-fan-bundle-bitfenix-spectre-plain-black-120mm-fan-bu-054-bx.html
Corsair Hydro Series H100i Platinum SE Addressable RGB Performance Liquid CPU Cooler - 240mm (CW-906, https://www.overclockers.co.uk/media/image/thumbnail/HS03TCS_217146_210x210.jpg, £109.99 , https://www.overclockers.co.uk/corsair-hydro-series-h100i-platinum-se-addressable-rgb-performance-liquid-cpu-cooler-240mm-cw-906-hs-03t-cs.html
OcUK Tech Labs 92mm 645LT Asetek Extreme CPU Liquid Cooling Bundle With Noctua Fan, https://www.overclockers.co.uk/media/image/thumbnail/BU0D4TL_213416_210x210.jpg, £78.84 , https://www.overclockers.co.uk/ocuk-tech-labs-92mm-645lt-asetek-extreme-cpu-liquid-cooling-bundle-with-noctua-fan-bu-0d4-tl.html
OcUK Tech Labs 92mm 645LT Asetek Extreme CPU Liquid Cooling Bundle With Black Noctua Fan, https://www.overclockers.co.uk/media/image/thumbnail/BU0D9TL_234491_210x210.jpg, £78.84 , https://www.overclockers.co.uk/ocuk-tech-labs-92mm-645lt-asetek-extreme-cpu-liquid-cooling-bundle-with-black-noctua-fan-bu-0d9-tl.html
Arctic Liquid Freezer II High Performance CPU Water Cooler - 280mm, https://www.overclockers.co.uk/media/image/thumbnail/HS07CAR_228803_210x210.jpg, £83.99 , https://www.overclockers.co.uk/arctic-liquid-freezer-ii-high-performance-cpu-water-cooler-280mm-hs-07c-ar.html
EK Water Blocks EK-HD PETG Tube 10/12mm 1000mm (2pcs) - Clear, https://www.overclockers.co.uk/media/image/thumbnail/WC9NEEK_216085_210x210.jpg, £10.99 , https://www.overclockers.co.uk/ek-water-blocks-ek-hd-petg-tube-10-12mm-1000mm-2pcs-clear-wc-9ne-ek.html
Corsair Hydro X Series XG7 RGB RADEON RX 5700 XT Graphics Card Water Block (CX-9020004-WW), https://www.overclockers.co.uk/media/image/thumbnail/WC01XCS_231755_210x210.jpg, £129.95 , https://www.overclockers.co.uk/corsair-hydro-x-series-xg7-rgb-radeon-rx-5700-xt-graphics-card-water-block-cx-9020004-ww-wc-01x-cs.html
Corsair Hydro X Series XC7 RGB Black CPU Water Block - 115x / AM4 (CX-9010004-WW), https://www.overclockers.co.uk/media/image/thumbnail/WC005CS_213995_210x210.jpg, £54.95 , https://www.overclockers.co.uk/corsair-hydro-x-series-xc7-rgb-black-cpu-water-block-115x-am4-cx-9010004-ww-wc-005-cs.html
Corsair Hydro X Series XD5 RGB White Reservoir / Pump Combo - 330ml (CX-9040004-WW), https://www.overclockers.co.uk/media/image/thumbnail/WC02DCS_240229_210x210.jpg, £129.95 , https://www.overclockers.co.uk/corsair-hydro-x-series-xd5-rgb-white-reservoir-pump-combo-330ml-cx-9040004-ww-wc-02d-cs.html
Corsair Hydro Series H60 High Performance Liquid CPU Cooler - 120mm (CW-9060036-WW), https://www.overclockers.co.uk/media/image/thumbnail/HS03MCS_181656_210x210.jpg, £79.99 , https://www.overclockers.co.uk/corsair-hydro-series-h60-high-performance-liquid-cpu-cooler-120mm-cw-9060036-ww-hs-03m-cs.html
Monsoon Hardline Pro Bender Kit 1/2 x 5/8 (16mm) - Value Bundle, https://www.overclockers.co.uk/media/image/thumbnail/BU001MO_190463_210x210.jpg, £77.99 , https://www.overclockers.co.uk/monsoon-hardline-pro-bender-kit-1-2-x-5-8-16mm-value-bundle-bu-001-mo.html
ASUS TUF GAMING LC Performance CPU Liquid Cooler - 120mm, https://www.overclockers.co.uk/media/image/thumbnail/HS050AS_255979_210x210.jpg, £89.99 , https://www.overclockers.co.uk/asus-tuf-gaming-lc-performance-cpu-liquid-cooler-120mm-hs-050-as.html
Corsair Hydro X Series XD5 RGB Black Reservoir / Pump Combo - 330ml (CX-9040002-WW), https://www.overclockers.co.uk/media/image/thumbnail/WC00DCS_214068_210x210.jpg, £129.95 , https://www.overclockers.co.uk/corsair-hydro-x-series-xd5-rgb-black-reservoir-pump-combo-330ml-cx-9040002-ww-wc-00d-cs.html
ASUS TUF GAMING LC Performance CPU Liquid Cooler - 240mm, https://www.overclockers.co.uk/media/image/thumbnail/HS051AS_255987_210x210.jpg, £119.99 , https://www.overclockers.co.uk/asus-tuf-gaming-lc-performance-cpu-liquid-cooler-240mm-hs-051-as.html
OcUK Tech Labs 92mm 645LT Asetek Extreme CPU Liquid Cooling Bundle With Cryorig Fan, https://www.overclockers.co.uk/media/image/thumbnail/BU0D8TL_228175_fix_210x210.jpg, £73.84 , https://www.overclockers.co.uk/ocuk-tech-labs-92mm-645lt-asetek-extreme-cpu-liquid-cooling-bundle-with-cryorig-fan-bu-0d8-tl.html
EK Water Blocks Fluid Gaming EK-AC Radeon RX 5700 +XT D-RGB Graphics Card Water Block, https://www.overclockers.co.uk/media/image/thumbnail/WC9XEEK_239671_210x210.jpg, £69.95 , https://www.overclockers.co.uk/ek-water-blocks-fluid-gaming-ek-ac-radeon-rx-5700-xt-d-rgb-graphics-card-water-block-wc-9xe-ek.html
Alphacool Eisblock Aurora Plexi GPX-A AMD Radeon RX 5700/5700XT Water Block, https://www.overclockers.co.uk/media/image/thumbnail/WC0AQAC_227122_210x210.jpg, £89.99 , https://www.overclockers.co.uk/alphacool-eisblock-aurora-plexi-gpx-a-amd-radeon-rx-5700-5700xt-water-block-wc-0aq-ac.html
Corsair Hydro X Series XG7 RGB RTX 2080Ti Founder Edition Graphics Card Water Block (CX-9020005-WW), https://www.overclockers.co.uk/media/image/thumbnail/WC00CCS_214015_210x210.jpg, £124.99 , https://www.overclockers.co.uk/corsair-hydro-x-series-xg7-rgb-rtx-2080ti-founder-edition-graphics-card-water-block-cx-9020005-ww-wc-00c-cs.html
Bitspower Touchaqua Fluid Drain Valve Fitting - Black, https://www.overclockers.co.uk/media/image/thumbnail/WC68SBP_239079_210x210.jpg, £15.95 , https://www.overclockers.co.uk/bitspower-touchaqua-fluid-drain-valve-fitting-black-wc-68s-bp.html
Corsair Hydro X Series XC7 RGB White CPU Water Block - 115X / AM4 (CX-9010005-WW), https://www.overclockers.co.uk/media/image/thumbnail/WC02CCS_240224_210x210.jpg, £54.95 , https://www.overclockers.co.uk/corsair-hydro-x-series-xc7-rgb-white-cpu-water-block-115x-am4-cx-9010005-ww-wc-02c-cs.html
Alphacool Eiszapfen Quick Release Connector Bundle - Deep Black, https://www.overclockers.co.uk/media/image/thumbnail/BU003AC_203281_210x210.jpg, £22.99 , https://www.overclockers.co.uk/alphacool-eiszapfen-quick-release-connector-bundle-deep-black-bu-003-ac.html
EK Water Blocks EK-Vector Radeon RX 5700 +XT Graphics Card Backplate - Black, https://www.overclockers.co.uk/media/image/thumbnail/WC9SVEK_219267_210x210.jpg, £22.99 , https://www.overclockers.co.uk/ek-water-blocks-ek-vector-radeon-rx-5700-xt-graphics-card-backplate-black-wc-9sv-ek.html
ThermalTake Floe DX Addressable RGB 280 High Performance AIO CPU Cooler - 280mm, https://www.overclockers.co.uk/media/image/thumbnail/HS04KTT_222459_210x210.jpg, £139.99 , https://www.overclockers.co.uk/thermaltake-floe-dx-addressable-rgb-280-high-performance-aio-cpu-cooler-280mm-hs-04k-tt.html
LG 27GL850-B 27" 2560x1440 NANO IPS 144Hz 1ms FreeSync/G-Sync Compatible Widescreen LED Gaming Monit, https://www.overclockers.co.uk/media/image/thumbnail/MO155LG_218798_210x210.jpg, £459.95 , https://www.overclockers.co.uk/lg-27gl850-b-27-2560x1440-nano-ips-144hz-1ms-freesync-g-sync-compatible-widescreen-led-gaming-monit-mo-155-lg.html
LG 38GL950G 38" 3840x1600 NANO IPS 144Hz 1ms G-Sync HDR Widescreen LED Backlit Curved Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO15GLG_233813_210x210.jpg, £1|299.95 , https://www.overclockers.co.uk/lg-38gl950g-38-3840x1600-nano-ips-144hz-1ms-g-sync-hdr-widescreen-led-backlit-curved-monitor-mo-15g-lg.html
LG 24GL600F-B 24" 1920x1080 TN 144Hz 1ms FreeSync Widescreen LED Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO154LG_218789_210x210.jpg, £159.95 , https://www.overclockers.co.uk/lg-24gl600f-b-24-1920x1080-tn-144hz-1ms-freesync-widescreen-led-gaming-monitor-mo-154-lg.html
ASUS TUF Gaming VG27AQ 27" 2560x1440 IPS 165Hz 1ms FreeSync/G-Sync Compatible Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO0A9AS_225832_210x210.jpg, £439.99 , https://www.overclockers.co.uk/asus-tuf-gaming-vg27aq-27-2560x1440-ips-165hz-1ms-freesync-g-sync-compatible-gaming-monitor-mo-0a9-as.html
AOC CU34G2X/BK 34" 3440x1440 VA 144Hz 1ms FreeSync Curved Widescreen LED Backlit Gaming Monitor, https://www.overclockers.co.uk/media/image/thumbnail/MO059AO_239382_210x210.jpg, £479.99 , https://www.overclockers.co.uk/aoc-cu34g2x-bk-34-3440x1440-va-144hz-1ms-freesync-curved-widescreen-led-backlit-gaming-monitor-mo-059-ao.html
ASUS ROG STRIX XG27UQ 27" 3840x2160 IPS 144Hz 1ms FreeSync/G-Sync Compatible HDR400 Widescreen Gamin, https://www.overclockers.co.uk/media/image/thumbnail/MO0ANAS_236541_210x210.jpg, £799.99 , https://www.overclockers.co.uk/asus-rog-strix-xg27uq-27-3840x2160-ips-144hz-1ms-freesync-g-sync-compatible-hdr400-widescreen-gamin-mo-0an-as.html
LG 34GL750-B 34" 2560x1080 IPS 144Hz 1ms HDR10 FreeSync/G-Sync Compatible Curved Widescreen LED Gami, https://www.overclockers.co.uk/media/image/thumbnail/MO156LG_218809_210x210.jpg, £439.99 , https://www.overclockers.co.uk/lg-34gl750-b-34-2560x1080-ips-144hz-1ms-hdr10-freesync-g-sync-compatible-curved-widescreen-led-gami-mo-156-lg.html
